"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.2897000000,221899300,3907200,0.0176080000,0.0039080000,49.5323000000,91.5014000000,0.0285950000,0.0095320000,1.8472513640,3907200.0000000000,217992100.0000000000,225727250.0000000000,362900.0000000000
0.2896000000,222002750,3907600,0.0176020000,0.0038670000,49.5554000000,91.5107000000,0.0285950000,0.0095320000,1.8466219050,3907600.0000000000,218095150.0000000000,225624200.0000000000,362500.0000000000
0.2895000000,222106600,3907950,0.0175950000,0.0033700000,49.5785000000,91.5189000000,0.0285950000,0.0095320000,1.8458875370,3907950.0000000000,218198650.0000000000,225520700.0000000000,362150.0000000000
0.2894000000,222210500,3908350,0.0175890000,0.0038500000,49.6017000000,91.5283000000,0.0285950000,0.0095320000,1.8452580780,3908350.0000000000,218302150.0000000000,225417200.0000000000,361750.0000000000
0.2893000000,222314150,3908700,0.0175820000,0.0033770000,49.6249000000,91.5365000000,0.0285950000,0.0095320000,1.8445237100,3908700.0000000000,218405450.0000000000,225313900.0000000000,361400.0000000000
0.2892000000,222418550,3909050,0.0175750000,0.0033520000,49.6482000000,91.5447000000,0.0285950000,0.0095320000,1.8437893410,3909050.0000000000,218509500.0000000000,225209850.0000000000,361050.0000000000
0.2891000000,222521700,3909400,0.0175690000,0.0033930000,49.6712000000,91.5529000000,0.0285950000,0.0095320000,1.8431598830,3909400.0000000000,218612300.0000000000,225107050.0000000000,360700.0000000000
0.2890000000,222625350,3909750,0.0175620000,0.0033770000,49.6943000000,91.5611000000,0.0285950000,0.0095320000,1.8424255140,3909750.0000000000,218715600.0000000000,225003750.0000000000,360350.0000000000
0.2889000000,222729250,3910150,0.0175560000,0.0038500000,49.7175000000,91.5705000000,0.0285950000,0.0095320000,1.8417960550,3910150.0000000000,218819100.0000000000,224900250.0000000000,359950.0000000000
0.2888000000,222833300,3910500,0.0175490000,0.0033640000,49.7407000000,91.5787000000,0.0285950000,0.0095320000,1.8410616870,3910500.0000000000,218922800.0000000000,224796550.0000000000,359600.0000000000
0.2887000000,222936700,3910850,0.0175420000,0.0033850000,49.7638000000,91.5868000000,0.0285950000,0.0095320000,1.8403273190,3910850.0000000000,219025850.0000000000,224693500.0000000000,359250.0000000000
0.2886000000,223040700,3911200,0.0175360000,0.0033650000,49.7870000000,91.5950000000,0.0285950000,0.0095320000,1.8396978600,3911200.0000000000,219129500.0000000000,224589850.0000000000,358900.0000000000
