"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.0709000000,1095850,101600,0.0927130000,0.0089290000,0.2446000000,75.6797000000,0.0008990000,0.0003000000,309.0433333330,101600.0000000000,994250.0000000000,446860950.0000000000,32650.0000000000
0.0708000000,1101450,101600,0.0922420000,0.0000000000,0.2459000000,75.6797000000,0.0008990000,0.0003000000,307.4733333330,101600.0000000000,999850.0000000000,446855350.0000000000,32650.0000000000
0.0707000000,1107050,101650,0.0918210000,0.0089290000,0.2471000000,75.7169000000,0.0008990000,0.0003000000,306.0700000000,101650.0000000000,1005400.0000000000,446849800.0000000000,32600.0000000000
0.0706000000,1112650,101750,0.0914480000,0.0178570000,0.2484000000,75.7914000000,0.0008990000,0.0003000000,304.8266666670,101750.0000000000,1010900.0000000000,446844300.0000000000,32500.0000000000
0.0705000000,1118450,101750,0.0909740000,0.0000000000,0.2497000000,75.7914000000,0.0008990000,0.0003000000,303.2466666670,101750.0000000000,1016700.0000000000,446838500.0000000000,32500.0000000000
0.0704000000,1124150,101800,0.0905570000,0.0087720000,0.2509000000,75.8287000000,0.0008990000,0.0003000000,301.8566666670,101800.0000000000,1022350.0000000000,446832850.0000000000,32450.0000000000
0.0703000000,1129900,101850,0.0901410000,0.0086960000,0.2522000000,75.8659000000,0.0008990000,0.0003000000,300.4700000000,101850.0000000000,1028050.0000000000,446827150.0000000000,32400.0000000000
0.0702000000,1135900,101900,0.0897090000,0.0083330000,0.2536000000,75.9032000000,0.0008990000,0.0003000000,299.0300000000,101900.0000000000,1034000.0000000000,446821200.0000000000,32350.0000000000
0.0701000000,1141800,101950,0.0892890000,0.0084750000,0.2549000000,75.9404000000,0.0008990000,0.0003000000,297.6300000000,101950.0000000000,1039850.0000000000,446815350.0000000000,32300.0000000000
0.0700000000,1147600,102000,0.0888810000,0.0086210000,0.2562000000,75.9777000000,0.0008990000,0.0003000000,296.2700000000,102000.0000000000,1045600.0000000000,446809600.0000000000,32250.0000000000
0.0699000000,1153550,102050,0.0884660000,0.0084030000,0.2575000000,76.0149000000,0.0008990000,0.0003000000,294.8866666670,102050.0000000000,1051500.0000000000,446803700.0000000000,32200.0000000000
0.0698000000,1159700,102100,0.0880400000,0.0081300000,0.2589000000,76.0521000000,0.0008990000,0.0003000000,293.4666666670,102100.0000000000,1057600.0000000000,446797600.0000000000,32150.0000000000
0.0697000000,1165850,102150,0.0876180000,0.0081300000,0.2602000000,76.0894000000,0.0008990000,0.0003000000,292.0600000000,102150.0000000000,1063700.0000000000,446791500.0000000000,32100.0000000000
0.0696000000,1171950,102200,0.0872050000,0.0081970000,0.2616000000,76.1266000000,0.0008990000,0.0003000000,290.6833333330,102200.0000000000,1069750.0000000000,446785450.0000000000,32050.0000000000
0.0695000000,1178050,102250,0.0867960000,0.0081970000,0.2630000000,76.1639000000,0.0008990000,0.0003000000,289.3200000000,102250.0000000000,1075800.0000000000,446779400.0000000000,32000.0000000000
0.0694000000,1184250,102250,0.0863420000,0.0000000000,0.2643000000,76.1639000000,0.0008990000,0.0003000000,287.8066666670,102250.0000000000,1082000.0000000000,446773200.0000000000,32000.0000000000
0.0693000000,1190700,102300,0.0859160000,0.0077520000,0.2658000000,76.2011000000,0.0008990000,0.0003000000,286.3866666670,102300.0000000000,1088400.0000000000,446766800.0000000000,31950.0000000000
0.0692000000,1196850,102350,0.0855160000,0.0081300000,0.2672000000,76.2384000000,0.0008990000,0.0003000000,285.0533333330,102350.0000000000,1094500.0000000000,446760700.0000000000,31900.0000000000
0.0691000000,1203200,102400,0.0851060000,0.0078740000,0.2686000000,76.2756000000,0.0008990000,0.0003000000,283.6866666670,102400.0000000000,1100800.0000000000,446754400.0000000000,31850.0000000000
0.0690000000,1209600,102450,0.0846970000,0.0078130000,0.2700000000,76.3128000000,0.0008990000,0.0003000000,282.3233333330,102450.0000000000,1107150.0000000000,446748050.0000000000,31800.0000000000
0.0689000000,1216100,102500,0.0842860000,0.0076920000,0.2715000000,76.3501000000,0.0008990000,0.0003000000,280.9533333330,102500.0000000000,1113600.0000000000,446741600.0000000000,31750.0000000000
0.0688000000,1222600,102550,0.0838790000,0.0076920000,0.2729000000,76.3873000000,0.0008990000,0.0003000000,279.5966666670,102550.0000000000,1120050.0000000000,446735150.0000000000,31700.0000000000
0.0687000000,1229200,102600,0.0834690000,0.0075760000,0.2744000000,76.4246000000,0.0008990000,0.0003000000,278.2300000000,102600.0000000000,1126600.0000000000,446728600.0000000000,31650.0000000000
