SEED SIZE,AUDIENCE SIZE APROX
"2,969,000","31,752,000"
"2,970,000","31,760,000"
"2,971,000","31,768,000"
"2,972,000","31,776,000"
"2,973,000","31,784,000"
"2,974,000","31,792,000"
"2,975,000","31,800,000"
"2,976,000","31,808,000"
"2,977,000","31,816,000"
"2,978,000","31,824,000"
"2,979,000","31,832,000"
"2,980,000","31,840,000"
"2,981,000","31,848,000"
"2,982,000","31,856,000"
"2,983,000","31,864,000"
"2,984,000","31,872,000"
"2,985,000","31,880,000"
"2,986,000","31,888,000"
"2,987,000","31,896,000"
"2,988,000","31,904,000"
"2,989,000","31,912,000"
"2,990,000","31,920,000"
"2,991,000","31,928,000"
"2,992,000","31,936,000"
"2,993,000","31,944,000"
"2,994,000","31,952,000"
"2,995,000","31,960,000"
"2,996,000","31,968,000"
"2,997,000","31,976,000"
"2,998,000","31,984,000"
"2,999,000","31,992,000"
"3,000,000","32,000,000"
"3,001,000","32,008,000"
"3,002,000","32,016,000"
"3,003,000","32,024,000"
"3,004,000","32,032,000"
"3,005,000","32,040,000"
"3,006,000","32,048,000"
"3,007,000","32,056,000"
"3,008,000","32,064,000"
"3,009,000","32,072,000"
"3,010,000","32,080,000"
"3,011,000","32,088,000"
"3,012,000","32,096,000"
"3,013,000","32,104,000"
"3,014,000","32,112,000"
"3,015,000","32,120,000"
"3,016,000","32,128,000"
"3,017,000","32,136,000"
"3,018,000","32,144,000"
"3,019,000","32,152,000"
"3,020,000","32,160,000"
"3,021,000","32,168,000"
"3,022,000","32,176,000"
"3,023,000","32,184,000"
"3,024,000","32,192,000"
"3,025,000","32,200,000"
"3,026,000","32,208,000"
"3,027,000","32,216,000"
"3,028,000","32,224,000"
"3,029,000","32,232,000"
"3,030,000","32,240,000"
"3,031,000","32,248,000"
"3,032,000","32,256,000"
"3,033,000","32,264,000"
"3,034,000","32,272,000"
"3,035,000","32,280,000"
"3,036,000","32,288,000"
"3,037,000","32,296,000"
"3,038,000","32,304,000"
"3,039,000","32,312,000"
"3,040,000","32,320,000"
"3,041,000","32,328,000"
"3,042,000","32,336,000"
"3,043,000","32,344,000"
"3,044,000","32,352,000"
"3,045,000","32,360,000"
"3,046,000","32,368,000"
"3,047,000","32,376,000"
"3,048,000","32,384,000"
"3,049,000","32,392,000"
"3,050,000","32,400,000"
"3,051,000","32,408,000"
"3,052,000","32,416,000"
"3,053,000","32,424,000"
"3,054,000","32,432,000"
"3,055,000","32,440,000"
"3,056,000","32,448,000"
"3,057,000","32,456,000"
"3,058,000","32,464,000"
"3,059,000","32,472,000"
"3,060,000","32,480,000"
"3,061,000","32,488,000"
"3,062,000","32,496,000"
"3,063,000","32,504,000"
"3,064,000","32,512,000"
"3,065,000","32,520,000"
"3,066,000","32,528,000"
"3,067,000","32,536,000"
"3,068,000","32,544,000"
"3,069,000","32,552,000"
"3,070,000","32,560,000"
"3,071,000","32,568,000"
"3,072,000","32,576,000"
"3,073,000","32,584,000"
"3,074,000","32,592,000"
"3,075,000","32,600,000"
"3,076,000","32,608,000"
"3,077,000","32,616,000"
"3,078,000","32,624,000"
"3,079,000","32,632,000"
"3,080,000","32,640,000"
"3,081,000","32,648,000"
"3,082,000","32,656,000"
"3,083,000","32,664,000"
"3,084,000","32,672,000"
"3,085,000","32,680,000"
"3,086,000","32,688,000"
"3,087,000","32,696,000"
"3,088,000","32,704,000"
"3,089,000","32,712,000"
"3,090,000","32,720,000"
"3,091,000","32,728,000"
"3,092,000","32,736,000"
"3,093,000","32,744,000"
"3,094,000","32,752,000"
"3,095,000","32,760,000"
"3,096,000","32,768,000"
"3,097,000","32,776,000"
"3,098,000","32,784,000"
"3,099,000","32,792,000"
"3,100,000","32,800,000"
"3,101,000","32,808,000"
"3,102,000","32,816,000"
"3,103,000","32,824,000"
"3,104,000","32,832,000"
"3,105,000","32,840,000"
"3,106,000","32,848,000"
"3,107,000","32,856,000"
"3,108,000","32,864,000"
"3,109,000","32,872,000"
"3,110,000","32,880,000"
"3,111,000","32,888,000"
"3,112,000","32,896,000"
"3,113,000","32,904,000"
"3,114,000","32,912,000"
"3,115,000","32,920,000"
"3,116,000","32,928,000"
"3,117,000","32,936,000"
"3,118,000","32,944,000"
"3,119,000","32,952,000"
"3,120,000","32,960,000"
"3,121,000","32,968,000"
"3,122,000","32,976,000"
"3,123,000","32,984,000"
"3,124,000","32,992,000"
"3,125,000","33,000,000"
"3,126,000","33,008,000"
"3,127,000","33,016,000"
"3,128,000","33,024,000"
"3,129,000","33,032,000"
"3,130,000","33,040,000"
"3,131,000","33,048,000"
"3,132,000","33,056,000"
"3,133,000","33,064,000"
"3,134,000","33,072,000"
"3,135,000","33,080,000"
"3,136,000","33,088,000"
"3,137,000","33,096,000"
"3,138,000","33,104,000"
"3,139,000","33,112,000"
"3,140,000","33,120,000"
"3,141,000","33,128,000"
"3,142,000","33,136,000"
"3,143,000","33,144,000"
"3,144,000","33,152,000"
"3,145,000","33,160,000"
"3,146,000","33,168,000"
"3,147,000","33,176,000"
"3,148,000","33,184,000"
"3,149,000","33,192,000"
"3,150,000","33,200,000"
"3,151,000","33,208,000"
"3,152,000","33,216,000"
"3,153,000","33,224,000"
"3,154,000","33,232,000"
"3,155,000","33,240,000"
"3,156,000","33,248,000"
"3,157,000","33,256,000"
"3,158,000","33,264,000"
"3,159,000","33,272,000"
"3,160,000","33,280,000"
"3,161,000","33,288,000"
"3,162,000","33,296,000"
"3,163,000","33,304,000"
"3,164,000","33,312,000"
"3,165,000","33,320,000"
"3,166,000","33,328,000"
"3,167,000","33,336,000"
"3,168,000","33,344,000"
"3,169,000","33,352,000"
"3,170,000","33,360,000"
"3,171,000","33,368,000"
"3,172,000","33,376,000"
"3,173,000","33,384,000"
"3,174,000","33,392,000"
"3,175,000","33,400,000"
"3,176,000","33,408,000"
"3,177,000","33,416,000"
"3,178,000","33,424,000"
"3,179,000","33,432,000"
"3,180,000","33,440,000"
"3,181,000","33,448,000"
"3,182,000","33,456,000"
"3,183,000","33,464,000"
"3,184,000","33,472,000"
"3,185,000","33,480,000"
"3,186,000","33,488,000"
"3,187,000","33,496,000"
"3,188,000","33,504,000"
"3,189,000","33,512,000"
"3,190,000","33,520,000"
"3,191,000","33,528,000"
"3,192,000","33,536,000"
"3,193,000","33,544,000"
"3,194,000","33,552,000"
"3,195,000","33,560,000"
"3,196,000","33,568,000"
"3,197,000","33,576,000"
"3,198,000","33,584,000"
"3,199,000","33,592,000"
"3,200,000","33,600,000"
"3,201,000","33,608,000"
"3,202,000","33,616,000"
"3,203,000","33,624,000"
"3,204,000","33,632,000"
"3,205,000","33,640,000"
"3,206,000","33,648,000"
"3,207,000","33,656,000"
"3,208,000","33,664,000"
"3,209,000","33,672,000"
"3,210,000","33,680,000"
"3,211,000","33,688,000"
"3,212,000","33,696,000"
"3,213,000","33,704,000"
"3,214,000","33,712,000"
"3,215,000","33,720,000"
"3,216,000","33,728,000"
"3,217,000","33,736,000"
"3,218,000","33,744,000"
"3,219,000","33,752,000"
"3,220,000","33,760,000"
"3,221,000","33,768,000"
"3,222,000","33,776,000"
"3,223,000","33,784,000"
"3,224,000","33,792,000"
"3,225,000","33,800,000"
"3,226,000","33,808,000"
"3,227,000","33,816,000"
"3,228,000","33,824,000"
"3,229,000","33,832,000"
"3,230,000","33,840,000"
"3,231,000","33,848,000"
"3,232,000","33,856,000"
"3,233,000","33,864,000"
"3,234,000","33,872,000"
"3,235,000","33,880,000"
"3,236,000","33,888,000"
"3,237,000","33,896,000"
"3,238,000","33,904,000"
"3,239,000","33,912,000"
"3,240,000","33,920,000"
"3,241,000","33,928,000"
"3,242,000","33,936,000"
"3,243,000","33,944,000"
"3,244,000","33,952,000"
"3,245,000","33,960,000"
"3,246,000","33,968,000"
"3,247,000","33,976,000"
"3,248,000","33,984,000"
"3,249,000","33,992,000"
"3,250,000","34,000,000"
"3,251,000","34,008,000"
"3,252,000","34,016,000"
"3,253,000","34,024,000"
"3,254,000","34,032,000"
"3,255,000","34,040,000"
"3,256,000","34,048,000"
"3,257,000","34,056,000"
"3,258,000","34,064,000"
"3,259,000","34,072,000"
"3,260,000","34,080,000"
"3,261,000","34,088,000"
"3,262,000","34,096,000"
"3,263,000","34,104,000"
"3,264,000","34,112,000"
"3,265,000","34,120,000"
"3,266,000","34,128,000"
"3,267,000","34,136,000"
"3,268,000","34,144,000"
"3,269,000","34,152,000"
"3,270,000","34,160,000"
"3,271,000","34,168,000"
"3,272,000","34,176,000"
"3,273,000","34,184,000"
"3,274,000","34,192,000"
"3,275,000","34,200,000"
"3,276,000","34,208,000"
"3,277,000","34,216,000"
"3,278,000","34,224,000"
"3,279,000","34,232,000"
"3,280,000","34,240,000"
"3,281,000","34,248,000"
"3,282,000","34,256,000"
"3,283,000","34,264,000"
"3,284,000","34,272,000"
"3,285,000","34,280,000"
"3,286,000","34,288,000"
"3,287,000","34,296,000"
"3,288,000","34,304,000"
"3,289,000","34,312,000"
"3,290,000","34,320,000"
"3,291,000","34,328,000"
"3,292,000","34,336,000"
"3,293,000","34,344,000"
"3,294,000","34,352,000"
"3,295,000","34,360,000"
"3,296,000","34,368,000"
"3,297,000","34,376,000"
"3,298,000","34,384,000"
"3,299,000","34,392,000"
"3,300,000","34,400,000"
"3,301,000","34,408,000"
"3,302,000","34,416,000"
"3,303,000","34,424,000"
"3,304,000","34,432,000"
"3,305,000","34,440,000"
"3,306,000","34,448,000"
"3,307,000","34,456,000"
"3,308,000","34,464,000"
"3,309,000","34,472,000"
"3,310,000","34,480,000"
"3,311,000","34,488,000"
"3,312,000","34,496,000"
"3,313,000","34,504,000"
"3,314,000","34,512,000"
"3,315,000","34,520,000"
"3,316,000","34,528,000"
"3,317,000","34,536,000"
"3,318,000","34,544,000"
"3,319,000","34,552,000"
"3,320,000","34,560,000"
"3,321,000","34,568,000"
"3,322,000","34,576,000"
"3,323,000","34,584,000"
"3,324,000","34,592,000"
"3,325,000","34,600,000"
"3,326,000","34,608,000"
"3,327,000","34,616,000"
"3,328,000","34,624,000"
"3,329,000","34,632,000"
"3,330,000","34,640,000"
"3,331,000","34,648,000"
"3,332,000","34,656,000"
"3,333,000","34,664,000"
"3,334,000","34,672,000"
"3,335,000","34,680,000"
"3,336,000","34,688,000"
"3,337,000","34,696,000"
"3,338,000","34,704,000"
"3,339,000","34,712,000"
"3,340,000","34,720,000"
"3,341,000","34,728,000"
"3,342,000","34,736,000"
"3,343,000","34,744,000"
"3,344,000","34,752,000"
"3,345,000","34,760,000"
"3,346,000","34,768,000"
"3,347,000","34,776,000"
"3,348,000","34,784,000"
"3,349,000","34,792,000"
"3,350,000","34,800,000"
"3,351,000","34,808,000"
"3,352,000","34,816,000"
"3,353,000","34,824,000"
"3,354,000","34,832,000"
"3,355,000","34,840,000"
"3,356,000","34,848,000"
"3,357,000","34,856,000"
"3,358,000","34,864,000"
"3,359,000","34,872,000"
"3,360,000","34,880,000"
"3,361,000","34,888,000"
"3,362,000","34,896,000"
"3,363,000","34,904,000"
"3,364,000","34,912,000"
"3,365,000","34,920,000"
"3,366,000","34,928,000"
"3,367,000","34,936,000"
"3,368,000","34,944,000"
"3,369,000","34,952,000"
"3,370,000","34,960,000"
"3,371,000","34,968,000"
"3,372,000","34,976,000"
"3,373,000","34,984,000"
"3,374,000","34,992,000"
"3,375,000","35,000,000"
"3,376,000","35,008,000"
"3,377,000","35,016,000"
"3,378,000","35,024,000"
"3,379,000","35,032,000"
"3,380,000","35,040,000"
"3,381,000","35,048,000"
"3,382,000","35,056,000"
"3,383,000","35,064,000"
"3,384,000","35,072,000"
"3,385,000","35,080,000"
"3,386,000","35,088,000"
"3,387,000","35,096,000"
"3,388,000","35,104,000"
"3,389,000","35,112,000"
"3,390,000","35,120,000"
"3,391,000","35,128,000"
"3,392,000","35,136,000"
"3,393,000","35,144,000"
"3,394,000","35,152,000"
"3,395,000","35,160,000"
"3,396,000","35,168,000"
"3,397,000","35,176,000"
"3,398,000","35,184,000"
"3,399,000","35,192,000"
"3,400,000","35,200,000"
"3,401,000","35,208,000"
"3,402,000","35,216,000"
"3,403,000","35,224,000"
"3,404,000","35,232,000"
"3,405,000","35,240,000"
"3,406,000","35,248,000"
"3,407,000","35,256,000"
"3,408,000","35,264,000"
"3,409,000","35,272,000"
"3,410,000","35,280,000"
"3,411,000","35,288,000"
"3,412,000","35,296,000"
"3,413,000","35,304,000"
"3,414,000","35,312,000"
"3,415,000","35,320,000"
"3,416,000","35,328,000"
"3,417,000","35,336,000"
"3,418,000","35,344,000"
"3,419,000","35,352,000"
"3,420,000","35,360,000"
"3,421,000","35,368,000"
"3,422,000","35,376,000"
"3,423,000","35,384,000"
"3,424,000","35,392,000"
"3,425,000","35,400,000"
"3,426,000","35,408,000"
"3,427,000","35,416,000"
"3,428,000","35,424,000"
"3,429,000","35,432,000"
"3,430,000","35,440,000"
"3,431,000","35,448,000"
"3,432,000","35,456,000"
"3,433,000","35,464,000"
"3,434,000","35,472,000"
"3,435,000","35,480,000"
"3,436,000","35,488,000"
"3,437,000","35,496,000"
"3,438,000","35,504,000"
"3,439,000","35,512,000"
"3,440,000","35,520,000"
"3,441,000","35,528,000"
"3,442,000","35,536,000"
"3,443,000","35,544,000"
"3,444,000","35,552,000"
"3,445,000","35,560,000"
"3,446,000","35,568,000"
"3,447,000","35,576,000"
"3,448,000","35,584,000"
"3,449,000","35,592,000"
"3,450,000","35,600,000"
"3,451,000","35,608,000"
"3,452,000","35,616,000"
"3,453,000","35,624,000"
"3,454,000","35,632,000"
"3,455,000","35,640,000"
"3,456,000","35,648,000"
"3,457,000","35,656,000"
"3,458,000","35,664,000"
"3,459,000","35,672,000"
"3,460,000","35,680,000"
"3,461,000","35,688,000"
"3,462,000","35,696,000"
"3,463,000","35,704,000"
"3,464,000","35,712,000"
"3,465,000","35,720,000"
"3,466,000","35,728,000"
"3,467,000","35,736,000"
"3,468,000","35,744,000"
"3,469,000","35,752,000"
"3,470,000","35,760,000"
"3,471,000","35,768,000"
"3,472,000","35,776,000"
"3,473,000","35,784,000"
"3,474,000","35,792,000"
"3,475,000","35,800,000"
"3,476,000","35,808,000"
"3,477,000","35,816,000"
"3,478,000","35,824,000"
"3,479,000","35,832,000"
"3,480,000","35,840,000"
"3,481,000","35,848,000"
"3,482,000","35,856,000"
"3,483,000","35,864,000"
"3,484,000","35,872,000"
"3,485,000","35,880,000"
"3,486,000","35,888,000"
"3,487,000","35,896,000"
"3,488,000","35,904,000"
"3,489,000","35,912,000"
"3,490,000","35,920,000"
"3,491,000","35,928,000"
"3,492,000","35,936,000"
"3,493,000","35,944,000"
"3,494,000","35,952,000"
"3,495,000","35,960,000"
"3,496,000","35,968,000"
"3,497,000","35,976,000"
"3,498,000","35,984,000"
"3,499,000","35,992,000"
"3,500,000","36,000,000"
"3,501,000","36,008,000"
"3,502,000","36,016,000"
"3,503,000","36,024,000"
"3,504,000","36,032,000"
"3,505,000","36,040,000"
"3,506,000","36,048,000"
"3,507,000","36,056,000"
"3,508,000","36,064,000"
"3,509,000","36,072,000"
"3,510,000","36,080,000"
"3,511,000","36,088,000"
"3,512,000","36,096,000"
"3,513,000","36,104,000"
"3,514,000","36,112,000"
"3,515,000","36,120,000"
"3,516,000","36,128,000"
"3,517,000","36,136,000"
"3,518,000","36,144,000"
"3,519,000","36,152,000"
"3,520,000","36,160,000"
"3,521,000","36,168,000"
"3,522,000","36,176,000"
"3,523,000","36,184,000"
"3,524,000","36,192,000"
"3,525,000","36,200,000"
"3,526,000","36,208,000"
"3,527,000","36,216,000"
"3,528,000","36,224,000"
"3,529,000","36,232,000"
"3,530,000","36,240,000"
"3,531,000","36,248,000"
"3,532,000","36,256,000"
"3,533,000","36,264,000"
"3,534,000","36,272,000"
"3,535,000","36,280,000"
"3,536,000","36,288,000"
"3,537,000","36,296,000"
"3,538,000","36,304,000"
"3,539,000","36,312,000"
"3,540,000","36,320,000"
"3,541,000","36,328,000"
"3,542,000","36,336,000"
"3,543,000","36,344,000"
"3,544,000","36,352,000"
"3,545,000","36,360,000"
"3,546,000","36,368,000"
"3,547,000","36,376,000"
"3,548,000","36,384,000"
"3,549,000","36,392,000"
"3,550,000","36,400,000"
"3,551,000","36,408,000"
"3,552,000","36,416,000"
"3,553,000","36,424,000"
"3,554,000","36,432,000"
"3,555,000","36,440,000"
"3,556,000","36,448,000"
"3,557,000","36,456,000"
"3,558,000","36,464,000"
"3,559,000","36,472,000"
"3,560,000","36,480,000"
"3,561,000","36,488,000"
"3,562,000","36,496,000"
"3,563,000","36,504,000"
"3,564,000","36,512,000"
"3,565,000","36,520,000"
"3,566,000","36,528,000"
"3,567,000","36,536,000"
"3,568,000","36,544,000"
"3,569,000","36,552,000"
"3,570,000","36,560,000"
"3,571,000","36,568,000"
"3,572,000","36,576,000"
"3,573,000","36,584,000"
"3,574,000","36,592,000"
"3,575,000","36,600,000"
"3,576,000","36,608,000"
"3,577,000","36,616,000"
"3,578,000","36,624,000"
"3,579,000","36,632,000"
"3,580,000","36,640,000"
"3,581,000","36,648,000"
"3,582,000","36,656,000"
"3,583,000","36,664,000"
"3,584,000","36,672,000"
"3,585,000","36,680,000"
"3,586,000","36,688,000"
"3,587,000","36,696,000"
"3,588,000","36,704,000"
"3,589,000","36,712,000"
"3,590,000","36,720,000"
"3,591,000","36,728,000"
"3,592,000","36,736,000"
"3,593,000","36,744,000"
"3,594,000","36,752,000"
"3,595,000","36,760,000"
"3,596,000","36,768,000"
"3,597,000","36,776,000"
"3,598,000","36,784,000"
"3,599,000","36,792,000"
"3,600,000","36,800,000"
"3,601,000","36,808,000"
"3,602,000","36,816,000"
"3,603,000","36,824,000"
"3,604,000","36,832,000"
"3,605,000","36,840,000"
"3,606,000","36,848,000"
"3,607,000","36,856,000"
"3,608,000","36,864,000"
"3,609,000","36,872,000"
"3,610,000","36,880,000"
"3,611,000","36,888,000"
"3,612,000","36,896,000"
"3,613,000","36,904,000"
"3,614,000","36,912,000"
"3,615,000","36,920,000"
"3,616,000","36,928,000"
"3,617,000","36,936,000"
"3,618,000","36,944,000"
"3,619,000","36,952,000"
"3,620,000","36,960,000"
"3,621,000","36,968,000"
"3,622,000","36,976,000"
"3,623,000","36,984,000"
"3,624,000","36,992,000"
"3,625,000","37,000,000"
"3,626,000","37,008,000"
"3,627,000","37,016,000"
"3,628,000","37,024,000"
"3,629,000","37,032,000"
"3,630,000","37,040,000"
"3,631,000","37,048,000"
"3,632,000","37,056,000"
"3,633,000","37,064,000"
"3,634,000","37,072,000"
"3,635,000","37,080,000"
"3,636,000","37,088,000"
"3,637,000","37,096,000"
"3,638,000","37,104,000"
"3,639,000","37,112,000"
"3,640,000","37,120,000"
"3,641,000","37,128,000"
"3,642,000","37,136,000"
"3,643,000","37,144,000"
"3,644,000","37,152,000"
"3,645,000","37,160,000"
"3,646,000","37,168,000"
"3,647,000","37,176,000"
"3,648,000","37,184,000"
"3,649,000","37,192,000"
"3,650,000","37,200,000"
"3,651,000","37,208,000"
"3,652,000","37,216,000"
"3,653,000","37,224,000"
"3,654,000","37,232,000"
"3,655,000","37,240,000"
"3,656,000","37,248,000"
"3,657,000","37,256,000"
"3,658,000","37,264,000"
"3,659,000","37,272,000"
"3,660,000","37,280,000"
"3,661,000","37,288,000"
"3,662,000","37,296,000"
"3,663,000","37,304,000"
"3,664,000","37,312,000"
"3,665,000","37,320,000"
"3,666,000","37,328,000"
"3,667,000","37,336,000"
"3,668,000","37,344,000"
"3,669,000","37,352,000"
"3,670,000","37,360,000"
"3,671,000","37,368,000"
"3,672,000","37,376,000"
"3,673,000","37,384,000"
"3,674,000","37,392,000"
"3,675,000","37,400,000"
"3,676,000","37,408,000"
"3,677,000","37,416,000"
"3,678,000","37,424,000"
"3,679,000","37,432,000"
"3,680,000","37,440,000"
"3,681,000","37,448,000"
"3,682,000","37,456,000"
"3,683,000","37,464,000"
"3,684,000","37,472,000"
"3,685,000","37,480,000"
"3,686,000","37,488,000"
"3,687,000","37,496,000"
"3,688,000","37,504,000"
"3,689,000","37,512,000"
"3,690,000","37,520,000"
"3,691,000","37,528,000"
"3,692,000","37,536,000"
"3,693,000","37,544,000"
"3,694,000","37,552,000"
"3,695,000","37,560,000"
"3,696,000","37,568,000"
"3,697,000","37,576,000"
"3,698,000","37,584,000"
"3,699,000","37,592,000"
"3,700,000","37,600,000"
"3,701,000","37,608,000"
