"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.4228000000,103959900,3719550,0.0357790000,0.0165170000,23.2059000000,55.8541000000,0.0445950000,0.0148650000,2.4069290280,3719550.0000000000,100240350.0000000000,341089700.0000000000,2939850.0000000000
0.4227000000,104093000,3721700,0.0357540000,0.0161530000,23.2356000000,55.8864000000,0.0445950000,0.0148650000,2.4052472250,3721700.0000000000,100371300.0000000000,340958750.0000000000,2937700.0000000000
0.4226000000,104226800,3723900,0.0357290000,0.0164420000,23.2655000000,55.9195000000,0.0445950000,0.0148650000,2.4035654220,3723900.0000000000,100502900.0000000000,340827150.0000000000,2935500.0000000000
0.4225000000,104360050,3726000,0.0357030000,0.0157600000,23.2952000000,55.9510000000,0.0445950000,0.0148650000,2.4018163470,3726000.0000000000,100634050.0000000000,340696000.0000000000,2933400.0000000000
0.4224000000,104493850,3728200,0.0356790000,0.0164420000,23.3251000000,55.9840000000,0.0445950000,0.0148650000,2.4002018160,3728200.0000000000,100765650.0000000000,340564400.0000000000,2931200.0000000000
0.4223000000,104627750,3730400,0.0356540000,0.0164300000,23.3550000000,56.0171000000,0.0445950000,0.0148650000,2.3985200130,3730400.0000000000,100897350.0000000000,340432700.0000000000,2929000.0000000000
0.4222000000,104762300,3732650,0.0356300000,0.0167220000,23.3850000000,56.0508000000,0.0445950000,0.0148650000,2.3969054830,3732650.0000000000,101029650.0000000000,340300400.0000000000,2926750.0000000000
0.4221000000,104896600,3734850,0.0356050000,0.0163810000,23.4150000000,56.0839000000,0.0445950000,0.0148650000,2.3952236800,3734850.0000000000,101161750.0000000000,340168300.0000000000,2924550.0000000000
0.4220000000,105030450,3737050,0.0355810000,0.0164360000,23.4448000000,56.1169000000,0.0445950000,0.0148650000,2.3936091490,3737050.0000000000,101293400.0000000000,340036650.0000000000,2922350.0000000000
0.4219000000,105164900,3739350,0.0355570000,0.0171070000,23.4749000000,56.1515000000,0.0445950000,0.0148650000,2.3919946180,3739350.0000000000,101425550.0000000000,339904500.0000000000,2920050.0000000000
